pid,QID287_1,QID287_2,QID287_3,QID287_4,QID287_5,QID287_6,QID287_7,QID287_10,QID287_11,QID287_12,QID154,QID158,QID160_1,QID160_2,QID160_3,QID161,QID165,QID166_TEXT,QID169,QID170_TEXT,QID171,QID174,QID177,QID181_TEXT,QID184,QID191,QID192,QID195,QID203_1,QID203_2,QID203_3,QID203_4,QID203_5,QID203_6,QID288_1,QID288_2,QID288_3,QID288_4,QID289_1,QID289_2,QID289_3,QID289_4,QID291,QID196,QID290_1,QID290_2,QID290_3,QID290_4,QID290_5,QID290_6,QID290_7,QID290_10,QID290_11,QID290_12,QID9_1,QID9_2,QID9_3,QID9_4,QID9_5,QID9_6,QID9_7,QID9_8,QID9_9,QID9_10,QID9_11,QID9_12,QID9_13,QID9_14,QID9_15,QID9_16,QID9_17,QID9_18,QID9_19,QID9_20,QID9_21,QID9_22,QID9_23,QID9_24,QID9_25,QID9_26,QID9_27,QID9_28,QID9_29,QID9_30,QID9_31,QID9_32,QID9_33,QID9_34,QID9_35,QID9_36,QID9_37,QID9_38,QID9_39,QID9_40,QID162,QID163,QID164_TEXT,QID167,QID168_TEXT,QID182_TEXT,QID190,QID194,QID198_1,QID198_2,QID198_3,QID198_4,QID198_5,QID198_6,QID198_7,QID198_8,QID198_9,QID198_10,QID156,QID157,QID172,QID175,QID178,QID183,QID193,QID159_1,QID159_2,QID159_3,QID173,QID176,QID179,QID189
1223,4,4,5,5,2,5,5,5,2,4,100.0,,,,,,1.0,100,,,,,,,2.0,,,,,,,,,,7,4,4,3,3,7,7,7,3,2,50.0,40.0,74.0,11.0,74.0,39.0,63.0,45.0,53.0,67.0,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,5.0,,,1.0,150,15,10.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,,,,,1.0,3.0,5.0,3.0,2.0,5.0,5.0,
1224,1,2,2,2,4,1,2,3,5,5,,2.0,,,,,2.0,55,,,1.0,4.0,4.0,,2.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,7,6,1,7,5,5,1,1,20.0,20.0,20.0,30.0,35.0,0.0,40.0,50.0,100.0,88.0,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,6.0,,,1.0,380,10,,,,,,,,,,,,,70.0,,,,,,,2.0,2.0,2.0,,,,2.0
1225,1,1,1,1,3,2,2,1,5,4,70.0,5.0,,,,6.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,6,4,6,6,3,3,3,3,1,2,28.0,30.0,31.0,27.0,76.0,64.0,59.0,28.0,77.0,56.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,,1.0,14,2.0,75,15,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,3.0,3.0,3.0,,,,1.0
1226,5,5,4,5,4,4,5,5,1,4,30.0,6.0,5.0,4.0,4.0,6.0,,,2.0,350,,,,20,,,2.0,,,,,,,,7,2,3,3,5,6,6,6,3,2,29.0,27.0,27.0,27.0,34.0,33.0,24.0,35.0,35.0,25.0,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,,1.0,50,,,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,5.0,5.0,6.0,4.0
1227,1,4,1,2,4,5,5,5,4,5,,4.0,,,,3.0,2.0,48,1.0,1250,1.0,5.0,6.0,,2.0,1.0,2.0,,,,,,,,5,1,5,2,2,5,7,6,1,2,23.0,43.0,16.0,59.0,69.0,45.0,75.0,82.0,52.0,83.0,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2,,,,,,10,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,,,,,,,2.0,5.0,4.0,,,,
1228,5,5,5,5,4,5,5,5,1,1,60.0,4.0,4.0,6.0,3.0,,,,2.0,750,3.0,5.0,5.0,18,,,1.0,6.0,,,,,,,6,4,6,5,3,6,5,5,3,1,45.0,50.0,55.0,56.0,65.0,55.0,40.0,60.0,48.0,50.0,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,1,2,1,6.0,1.0,35,,,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
1229,4,3,4,4,3,3,5,4,4,3,50.0,4.0,3.0,5.0,4.0,,,,,,1.0,3.0,4.0,20,2.0,,1.0,4.0,,,,,,,7,4,5,5,7,7,7,7,2,1,43.0,18.0,55.0,10.0,96.0,50.0,75.0,65.0,80.0,50.0,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,6.0,1.0,54,1.0,312,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,3.0
1230,5,5,5,5,5,5,5,5,1,5,70.0,,,,,5.0,1.0,74,,,,,,15,,,2.0,6.0,,,,,,,6,2,6,5,3,7,2,5,4,2,67.0,68.0,60.0,83.0,88.0,53.0,90.0,95.0,51.0,77.0,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,,,,1.0,130,,4.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,5.0,5.0,6.0,2.0,,5.0,5.0,3.0,,,,
1231,3,3,3,3,3,2,4,4,4,4,91.0,,2.0,3.0,3.0,,,,,,,,,,2.0,,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5,3,2,2,4,4,5,5,2,2,41.0,32.0,28.0,18.0,79.0,16.0,77.0,72.0,73.0,71.0,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,6.0,1.0,45,1.0,150,10,10.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,3.0,4.0,4.0,
1232,4,3,4,4,4,3,4,3,4,4,76.0,,,,,,,,1.0,1500,,,,15,,3.0,,,,,,,,,7,4,6,6,7,4,6,6,1,2,24.0,33.0,30.0,38.0,28.0,62.0,64.0,17.0,7.0,60.0,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,6.0,2.0,2,,,,,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,5.0,,,,1.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,
1233,1,3,5,5,5,5,5,5,3,3,30.0,2.0,5.0,4.0,5.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,7,4,7,7,1,4,5,5,2,2,24.0,28.0,47.0,52.0,52.0,44.0,56.0,75.0,48.0,47.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,6.0,2.0,8,1.0,150,15,4.0,1.0,,,,,,,,,,,,,5.0,4.0,3.0,2.0,,,,,,,,
1234,5,5,5,5,3,5,5,5,2,3,,5.0,3.0,4.0,5.0,6.0,2.0,20,,,3.0,5.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,7,1,5,6,3,5,7,3,4,1,67.0,59.0,61.0,74.0,69.0,46.0,85.0,80.0,50.0,58.0,2,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,,,,1.0,105,10,,2.0,,,,,,,,,,,70.0,,,,,,,,,,,,,
1235,4,5,5,5,5,5,4,5,2,1,,1.0,,,,7.0,2.0,35,,,,,,10,1.0,,1.0,3.0,,,,,,,7,2,4,1,5,6,5,7,3,2,65.0,70.0,80.0,90.0,90.0,65.0,50.0,55.0,30.0,20.0,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,,,1.0,200,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,70.0,,4.0,5.0,6.0,,,5.0,5.0,2.0,,,,2.0
1236,4,3,5,4,5,4,3,4,2,3,,4.0,,,,6.0,2.0,50,1.0,1055,2.0,5.0,6.0,11,,3.0,1.0,,,,,,,,6,6,4,5,5,5,7,5,3,2,27.0,10.0,15.0,65.0,73.0,27.0,36.0,53.0,75.0,55.0,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,,,,,,,,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,70.0,,,,,1.0,,4.0,5.0,2.0,,,,
1237,3,3,3,3,3,3,3,3,3,3,49.0,,,,,4.0,2.0,20,,,,,,0,,,1.0,1.0,,,,,,,7,1,4,4,4,1,1,1,1,1,49.0,50.0,50.0,48.0,47.0,49.0,49.0,47.0,49.0,51.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,2.0,60,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,3.0,3.0,2.0,,3.0,3.0,3.0,,,,1.0
1238,3,4,3,5,3,4,3,2,3,3,58.0,3.0,3.0,2.0,2.0,,,,2.0,375,,,,,2.0,,,4.0,1.0,2.0,1.0,2.0,1.0,2.0,6,3,4,3,2,6,6,6,2,2,23.0,51.0,27.0,90.0,22.0,19.0,83.0,45.0,26.0,91.0,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,4.0,2.0,54,,,10,1.0,,,,,,,,,,,,,,,,,,2.0,,,,3.0,2.0,3.0,
1239,4,3,5,4,5,4,5,5,3,4,30.0,,2.0,4.0,5.0,,,,2.0,400,1.0,4.0,4.0,18,1.0,2.0,2.0,,,,,,,,6,3,3,4,3,5,6,6,4,1,39.0,30.0,60.0,56.0,58.0,51.0,80.0,79.0,49.0,44.0,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,6.0,1.0,32,,,,,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,
1240,5,3,4,4,5,5,3,5,1,3,95.0,3.0,,,,,2.0,40,,,4.0,5.0,6.0,10,,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,6,4,4,4,3,6,5,5,3,1,60.0,40.0,71.0,71.0,80.0,71.0,40.0,60.0,30.0,40.0,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,5.0,,,1.0,150,,,4.0,,,,,,,,,,,,,,,,2.0,,4.0,4.0,2.0,,,,
1241,3,2,3,3,4,3,3,4,3,3,50.0,3.0,,,,5.0,,,1.0,1200,2.0,3.0,3.0,,2.0,1.0,2.0,,,,,,,,6,4,4,3,2,3,4,5,3,1,20.0,30.0,30.0,40.0,60.0,37.0,57.0,85.0,50.0,30.0,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,,1.0,18,,,12,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,3.0,2.0,,,,
1242,1,2,1,1,2,4,5,2,4,5,,,5.0,5.0,4.0,,2.0,50,,,,,,,2.0,,2.0,,,,,,,,5,1,5,5,2,6,6,5,1,1,10.0,3.0,5.0,1.0,30.0,75.0,95.0,10.0,95.0,100.0,1,2,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,6.0,,,1.0,120,4,8.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,70.0,2.0,,,,,,,,,5.0,4.0,2.0,
1243,4,4,5,5,5,5,5,5,2,2,,,4.0,3.0,3.0,,2.0,50,,,,,,5,1.0,,,4.0,,,,,,,7,2,4,5,5,6,4,6,3,2,30.0,10.0,45.0,65.0,65.0,45.0,55.0,60.0,65.0,20.0,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2.0,,,1.0,110,,8.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,70.0,2.0,,,,,2.0,,,,2.0,5.0,5.0,
1244,5,5,5,5,5,5,5,5,2,2,,,3.0,2.0,2.0,6.0,,,,,1.0,4.0,4.0,,,,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,6,2,2,2,4,5,5,6,3,2,70.0,55.0,59.0,95.0,90.0,80.0,90.0,90.0,42.0,20.0,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,1.0,150,1.0,300,10,10.0,,,,,,,,,,,,30.0,3.0,,,,1.0,,,,,,,,
1245,4,3,3,5,4,4,5,5,4,4,,3.0,,,,,2.0,52,2.0,380,,,,20,1.0,2.0,2.0,4.0,,,,,,,7,2,5,5,3,6,3,5,3,1,20.0,10.0,15.0,35.0,20.0,20.0,35.0,50.0,10.0,20.0,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,3.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,60.0,,,,,,,3.0,4.0,3.0,2.0,5.0,5.0,
1246,4,5,4,5,4,2,5,4,4,3,,4.0,,,,,2.0,45,,,,,,15,,4.0,1.0,4.0,,,,,,,6,2,6,5,5,5,5,5,2,1,40.0,31.0,20.0,65.0,50.0,25.0,45.0,60.0,42.0,32.0,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,6.0,,,1.0,100,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,70.0,,1.0,5.0,5.0,1.0,,3.0,5.0,2.0,,,,
1247,3,2,4,2,2,2,2,2,3,3,30.0,4.0,4.0,4.0,4.0,6.0,,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,6,4,6,6,1,5,3,5,3,1,22.0,32.0,68.0,30.0,36.0,26.0,41.0,12.0,29.0,26.0,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,,1.0,32,1.0,110,0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,4.0,4.0,3.0,
1248,4,5,5,5,3,5,5,5,1,1,30.0,1.0,,,,6.0,2.0,52,2.0,400,,,,5,1.0,,2.0,,,,,,,,7,2,2,2,2,5,6,6,4,1,55.0,65.0,65.0,65.0,35.0,55.0,85.0,85.0,30.0,30.0,2,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,,,,,,,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,5.0,6.0,,,3.0,3.0,3.0,,,,
1249,2,2,2,1,4,1,3,5,5,5,22.0,4.0,,,,,,,2.0,700,1.0,3.0,1.0,15,1.0,,,5.0,1.0,1.0,2.0,1.0,1.0,2.0,5,1,2,2,5,6,6,6,3,1,56.0,36.0,40.0,35.0,56.0,42.0,60.0,69.0,69.0,71.0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,3.0,2.0,6,,,,8.0,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,,,,
1250,3,2,4,3,4,4,5,2,2,4,,5.0,2.0,3.0,3.0,6.0,,,,,2.0,4.0,4.0,18,2.0,,,3.0,,,,,,,6,5,6,4,2,4,6,6,2,2,19.0,20.0,37.0,45.0,42.0,28.0,55.0,81.0,52.0,51.0,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,,1.0,54,1.0,250,,7.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,95.0,,,,,,2.0,,,,,,,
1251,4,3,4,5,4,4,5,5,2,4,,5.0,,,,,2.0,42,1.0,1500,,,,17,2.0,,,,,,,,,,6,1,6,5,4,6,6,6,2,1,35.0,25.0,43.0,39.0,49.0,30.0,65.0,36.0,59.0,70.0,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6.0,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,,,,,,2.0,4.0,4.0,2.0,5.0,2.0,3.0,7.0
1252,4,5,4,5,4,1,5,5,5,5,81.0,3.0,5.0,2.0,1.0,,,,1.0,1600,,,,,,,1.0,,,,,,,,5,1,1,1,5,6,7,7,2,2,20.0,32.0,38.0,44.0,52.0,11.0,27.0,27.0,63.0,49.0,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,5.0,1.0,54,,,4,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,4.0,5.0,1.0,,,,,,,,
1253,2,5,3,5,5,3,5,5,5,5,,,,,,,2.0,20,,,,,,1,2.0,2.0,,6.0,1.0,1.0,1.0,1.0,2.0,2.0,7,1,1,1,3,7,7,7,2,2,10.0,50.0,70.0,80.0,80.0,30.0,100.0,100.0,90.0,100.0,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1.0,,,2.0,75,,,,,,,,,,,,,,90.0,4.0,,,,,1.0,3.0,3.0,2.0,5.0,5.0,6.0,
1254,2,2,4,4,5,4,5,5,5,4,,2.0,,,,,,,2.0,850,2.0,4.0,4.0,,,,2.0,5.0,,,,,,,6,3,5,5,5,6,2,3,2,2,40.0,30.0,55.0,65.0,70.0,40.0,90.0,75.0,60.0,50.0,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,7.0,1.0,25,,,15,4.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,85.0,,,,,1.0,,5.0,5.0,2.0,,,,
1255,4,4,4,4,4,5,5,3,1,1,30.0,3.0,5.0,6.0,3.0,6.0,1.0,71,2.0,360,,,,19,,,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,5,2,5,5,1,6,3,2,2,1,55.0,52.0,51.0,48.0,49.0,66.0,85.0,79.0,23.0,38.0,1,1,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,5.0,3.0,4.0,1.0,,,,,,,,9.0
1256,2,2,2,2,3,5,5,3,2,3,,,6.0,6.0,6.0,,2.0,35,1.0,2500,,,,,,3.0,1.0,,,,,,,,7,1,4,2,4,7,7,7,2,1,6.0,7.0,11.0,6.0,14.0,60.0,100.0,66.0,15.0,12.0,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1.0,,,,,5,,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,28.0,3.0,2.0,5.0,6.0,1.0,,,,,,,,
1257,4,3,4,5,3,5,5,4,3,3,75.0,4.0,4.0,3.0,3.0,,,,,,,,,17,,,1.0,,,,,,,,7,3,7,7,3,3,4,6,3,2,70.0,25.0,60.0,80.0,60.0,35.0,80.0,75.0,45.0,70.0,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,2,1,6.0,1.0,18,2.0,80,,9.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,4.0,4.0,5.0,1.0,,,,,,,,
1258,3,4,4,5,4,2,4,4,5,3,62.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,18,1.0,4.0,1.0,4.0,,,,,,,7,1,4,4,1,6,5,5,3,1,43.0,82.0,73.0,99.0,66.0,5.0,60.0,89.0,100.0,59.0,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,,1.0,50,1.0,300,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,4.0,4.0,5.0,
1259,2,3,2,1,3,1,3,3,5,3,,2.0,4.0,5.0,2.0,6.0,1.0,70,,,,,,20,,,,6.0,,,,,,,6,5,5,7,2,4,3,7,2,2,55.0,50.0,60.0,45.0,65.0,30.0,50.0,60.0,75.0,50.0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,,,,1.0,300,,7.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,70.0,,4.0,3.0,4.0,1.0,2.0,,,,,,,
1260,5,5,5,5,5,5,3,5,1,1,,,,,,6.0,2.0,50,2.0,300,,,,,2.0,,1.0,6.0,,,,,,,7,1,5,3,2,7,6,5,1,2,80.0,35.0,80.0,61.0,69.0,80.0,83.0,85.0,35.0,23.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,15,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,2.0,,,,,,3.0,3.0,3.0,1.0,5.0,6.0,3.0
1261,5,4,5,4,5,4,4,5,4,5,30.0,,3.0,4.0,5.0,,,,1.0,380,1.0,5.0,4.0,,2.0,,1.0,4.0,,,,,,,7,5,5,5,2,5,6,5,3,1,70.0,60.0,65.0,50.0,60.0,70.0,80.0,60.0,40.0,40.0,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,3.0,1.0,54,,,15,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,4.0
1262,5,5,5,5,3,5,5,5,1,1,,,,,,,2.0,50,2.0,650,1.0,5.0,6.0,10,2.0,,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,6,2,5,4,5,6,5,7,4,2,60.0,65.0,55.0,55.0,40.0,40.0,65.0,65.0,50.0,40.0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,5.0,,,,,,6.0,,,,,,,,,,,,70.0,4.0,,,,,,4.0,4.0,3.0,,,,
1263,5,5,5,5,5,5,3,5,4,5,,,,,,6.0,,,,,,,,,2.0,,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,2,2,2,6,5,6,2,1,90.0,95.0,90.0,70.0,65.0,60.0,50.0,90.0,85.0,85.0,2,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,,1.0,50,1.0,400,5,,,,,,,,,,,,,30.0,3.0,,,,,,2.0,4.0,2.0,5.0,5.0,5.0,3.0
1264,3,4,4,4,3,3,5,5,5,3,30.0,,3.0,3.0,5.0,3.0,2.0,50,1.0,1224,,,,,2.0,,,6.0,,,,,,,7,1,7,7,5,7,7,6,2,2,67.0,70.0,60.0,97.0,49.0,60.0,76.0,85.0,93.0,79.0,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,,,,,,20,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,4.0,5.0,1.0,,1.0,,,,,,,10.0
1265,1,1,1,1,3,1,1,2,5,4,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,5,2,6,6,5,5,5,5,2,1,48.0,48.0,15.0,36.0,48.0,48.0,48.0,48.0,60.0,51.0,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,5.0,1.0,35,1.0,250,20,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,80.0,3.0,,,,1.0,,4.0,5.0,2.0,1.0,4.0,4.0,2.0
1266,3,4,4,5,4,5,5,5,2,3,65.0,,5.0,3.0,1.0,7.0,2.0,55,2.0,400,1.0,4.0,4.0,15,,,2.0,5.0,,,,,,,6,2,5,5,2,3,5,5,4,1,15.0,20.0,20.0,50.0,55.0,45.0,70.0,60.0,40.0,50.0,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,,,,,,,6.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,4.0,,,,1.0,,,,,,,,
1267,2,3,3,4,4,3,2,5,2,5,72.0,,5.0,3.0,2.0,6.0,2.0,20,2.0,400,1.0,4.0,4.0,20,,,,6.0,,,,,,,5,7,1,3,5,5,6,6,4,2,51.0,38.0,66.0,83.0,61.0,44.0,59.0,90.0,68.0,100.0,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,2.0,,,,1.0,2.0,,,,,,,4.0
